User-ID,Age
109784,104
109785,40
109786,37
109787,40
109788,21
109789,57
109790,54
109791,54
109792,54
109793,54
109795,46
109797,44
109798,19
109799,16
109801,35
109804,39
109805,62
109806,44
109808,42
109809,61
109810,20
109811,104
109812,17
109813,16
109814,17
109815,67
109816,57
109817,19
109819,25
109820,63
109821,21
109822,14
109823,17
109825,66
109828,24
109829,17
109833,18
109835,43
109837,50
109838,16
109840,29
109843,22
109844,42
109845,61
109846,25
109847,30
109849,56
109850,29
109851,20
109852,68
109853,29
109854,32
109858,31
109859,24
109862,52
109863,23
109866,44
109869,25
109870,27
109871,53
109874,76
109876,19
109877,52
109878,44
109879,46
109880,51
109881,23
109884,51
109885,14
109887,27
109888,42
109889,31
109890,29
109891,64
109892,22
109895,53
109896,22
109901,59
109902,18
109903,36
109904,14
109905,61
109906,61
109908,42
109909, united kingdom
109910,51
109913,42
109914,43
109915,44
109916,39
109917,44
109918,36
109919,28
109922,54
109926,48
109927,52
109928,57
109932,50
109933,50
109934, japan
109935,42
109936,63
109937,60
109938,54
109941,32
109943,52
109944,19
109946,68
109948,38
109949,50
109950,29
109952,42
109953,46
109958,35
109959,18
109960,22
109961,67
109965,61
109966,31
109967,61
109968,61
109969,15
109970,27
109971,71
109975,42
109978,53
109983,37
109984,51
109985,69
109987,57
109990,25
109993,51
109994,18
109995,36
109996,60
109997,53
109998,52
109999,23
110002,21
110004,20
110008,58
110009,49
110011,51
110013,35
110017,27
110018,45
110020,68
110021,32
110023,18
110024,56
110029,27
110030,24
110032,31
110033,61
110037, new zealand
110038,21
110040,23
110041,30
110042,14
110043,43
110044,30
110045,9
110046,29
110049,14
110052,47
110056, usa
110057,32
110058,24
110060,37
110067,30
110069,18
110070,57
110075,48
110076,52
110077,25
110079,42
110080,21
110081,31
110082,29
110083,32
110084,40
110090,38
110091,17
110093,43
110095,50
110096,23
110097,58
110099,27
110102,39
110103,58
110108,24
110109,54
110110,25
110111,55
110112,31
110113,40
110114,19
110115,25
110116,22
110117,65
110121,24
110122,22
110123,14
110124,61
110125,23
110128,53
110131,39
110133,36
110134,19
110135,37
110136,48
110137,24
110138,18
110139,15
110143,21
110145,40
110146,15
110147,74
110150,49
110151,23
110152,47
110153,15
110154,32
110158,30
110160,30
110161,32
110168,47
110169,54
110170,36
110171,21
110173,31
110174,21
110175,65
110177,40
110179,50
110180,38
110182,34
110183,16
110184,43
110186,35
110187,47
110188,49
110189,37
110190,30
110192,63
110195,29
110196,58
110197,32
110198,31
110199,58
110203,33
110204,55
110205,75
110206,28
110207,23
110208,29
110209,50
110211,21
110212,34
110213,31
110214,45
110215,27
110218,25
110219,48
110222,16
110227,34
110229,26
110230,25
110231,21
110233,14
110234,26
110235,22
110237,25
110238,23
110241,29
110242,50
110243,19
110245,40
110246,20
110247,16
110250,35
110251,17
110252,28
110253,14
110254,18
110256,25
110257,20
110258,20
110259,25
110260,17
110261,22
110262,28
110264,22
110265,28
110266,16
110267,39
110269,22
110271,18
110273,23
110274,18
110275,27
110276,24
110277,43
110280,35
110281,26
110282,16
110283,14
110284,32
110285,53
110287,30
110289,27
110290,35
110292,37
110293,43
110294,26
110295,34
110296,25
110299,56
110300,23
110301,26
110302,31
110305,25
110307,16
110309,32
110310,25
110311,53
110312,55
110313,46
110314,37
110315,30
110317,22
110319,21
110320,24
110321,55
110322,1
110324,35
110329,26
110331,30
110332,41
110335,27
110338,48
110339,40
110343,27
110344,27
110345,28
110349,27
110352,24
110353,24
110354,22
110355,38
110357,38
110359,65
110360,20
110361,29
110362,26
110363, usa
110364,33
110365,15
110366,60
110367,21
110369,25
110372,59
110374,19
110377,50
110379,30
110380,28
110381,21
110382,35
110383,26
110384,32
110385,35
110388,54
110389,31
110390,22
110393,25
110394,104
110395,32
110397,49
110399,20
110400,20
110401,25
110402,35
110403,46
110404,39
110406,38
110407,14
110411,29
110414,23
110416,16
110417,27
110419,15
110420,25
110422,23
110423,63
110424,69
110426,30
110427,33
110428,33
110430,43
110432,42
110433,55
110434,38
110435,19
110437,27
110438,24
110440,29
110441,72
110442,24
110443,40
110444,19
110446,38
110447,53
110451,44
110454,17
110455,20
110458,37
110459,38
110464,36
110467,37
110469,21
110470,18
110473,23
110475,44
110476,43
110478,53
110480,22
110481,14
110482,45
110483,30
110484,25
110486,10
110487,40
110488,33
110489,29
110490,17
110497,49
110498,27
110499,38
110501,56
110503,32
110505,51
110506,30
110507,40
110508,21
110512,37
110513,32
110514,18
110516,17
110520,57
110522,19
110523,22
110526,25
110527,60
110529,42
110530,43
110531,21
110532,28
110533,24
110534,17
110538,20
110539,25
110540,47
110541,23
110542,19
110544,40
110545,53
110547,34
110550,29
110551,25
110553,14
110554,50
110556,36
110557,35
110559,19
110562,27
110564,29
110567,34
110568,27
110569,18
110570,25
110572,18
110573,22
110574,45
110575,29
110578,22
110579,25
110580,27
110581,40
110582,47
110584,26
110585,20
110586,22
110587,34
110588,21
110589,53
110590,27
110591,52
110592,62
110593,26
110594,49
110595,50
110596,39
110597,46
110598,17
110599,34
110600,58
110601,18
110606,31
110607,41
110608,22
110609,32
110610,34
110611,28
110613,30
110614,53
110616,34
110618,65
110619,39
110620,34
110621,22
110622,41
110627,14
110631,57
110632,17
110637,36
110638,41
110639,56
110642,14
110643,72
110644,13
110646,53
110647,27
110649,53
110650,22
110654,67
110655,25
110656,38
110657,34
110658,53
110659,21
110661,27
110663,28
110666,42
110667,41
110670,48
110675,22
110678,38
110679,35
110680,25
110681,27
110682,52
110689,28
110696,34
110698,33
110699,43
110702,57
110704,76
110705,21
110707,32
110709,19
110710,51
110711,22
110712,21
110713,28
110716,23
110717,26
110718,53
110720,24
110721,40
110722,39
110723,55
110725,32
110726,26
110728,14
110731,31
110732,52
110734,34
110735,15
110736,44
110737,41
110739,0
110741,41
110742,24
110743,30
110745,60
110746,59
110747,47
110749,26
110750,53
110751,34
110752,30
110753,29
110755,58
110756,27
110758,13
110759,51
110760,22
110761,19
110762,55
110763,22
110764,64
110766,20
110767,27
110769,30
110770,36
110772,34
110773,33
110774,33
110776,28
110777,20
110781,36
110782,29
110783,34
110785,30
110786,59
110787,52
110788,37
110791,30
110792,23
110793,27
110794,32
110798,48
110799,30
110803,52
110806,48
110808,36
110810,60
110812,28
110813,20
110815,47
110817,40
110818,33
110819,27
110825,51
110826,33
110828,19
110830,34
110831,60
110832,26
110833,70
110834,33
110835,78
110836,23
110838,38
110840,24
110842,32
110843,66
110844,43
110845,37
110848,13
110849,39
110850,14
110853,34
110855,28
110856,50
110858,39
110859,47
110863,30
110865,24
110866,48
110873,36
110875,32
110876,38
110879,45
110880,44
110882,36
110883,20
110884,40
110886,33
110887,58
110892,21
110893,74
110894,39
110895,45
110897,32
110898,41
110899,35
110900,58
110902,57
110903,48
110905,31
110908,34
110909,32
110912,36
110913,33
110914,42
110916,69
110917,31
110919,54
110920,33
110921,17
110923,55
110925,28
110926,14
110927,34
110928,37
110929,25
110930,27
110932,27
110933,46
110934,46
110935,52
110936,24
110937,34
110938,15
110939,35
110940,15
110941, canada
110942,30
110943,22
110944,24
110945,62
110953,39
110954,24
110956,27
110957,27
110958,27
110962,18
110963,36
110966,44
110967,27
110968,42
110969,20
110971,58
110973,43
110974,29
110977,27
110978,20
110979,51
110980,33
110981,42
110982,55
110985,24
110986,59
110987,26
110988,21
110989,15
110990,29
110991,18
110993,54
110994,29
110995,27
110996,20
110997,29
110999,30
111003,66
111006,28
111007,38
111009,24
111011,24
111012,43
111013,24
111016,30
111017,17
111018,41
111019,21
111020,14
111022,44
111024,28
111027,28
111028,18
111029,44
111034,60
111036,47
111040,27
111041,54
111042,45
111044,40
111045,20
111046,51
111048,28
111049,29
111050,21
111051,33
111052, usa
111053,42
111054,21
111055,32
111056,29
111057,25
111058,22
111061,33
111063,25
111066,22
111067,30
111068,24
111069,37
111070,47
111071,31
111072,48
111074,23
111077,31
111081,27
111082,31
111087,39
111088,25
111089,67
111090,39
111091,51
111092,31
111093,40
111094,19
111096,18
111097,27
111098,41
111099,26
111100,18
111101,25
111102,13
111105,53
111107,65
111108,43
111109,28
111111,26
111112,54
111113,34
111114,20
111115,58
111118,41
111119,22
111121,48
111127,54
111132,20
111133,50
111135,47
111137,29
111138,30
111139,20
111140,30
111142,41
111143,16
111144,31
111146,23
111147,23
111148,50
111149,52
111150,43
111151,25
111152,39
111155,52
111156,22
111157,21
111158,74
111159,23
111160,27
111161,91
111162,18
111163,44
111165,31
111166,44
111167,50
111169,54
111170,49
111172,30
111175,62
111176,62
111177,22
111178,46
111179,51
111181,27
111182,37
111184,48
111185,43
111188,52
111189,59
111190,53
111193,54
111194,22
111195,63
111196,63
111197,14
111201,16
111202,47
111203,20
111205,49
111206,54
111208,33
111209,35
111213,37
111214,26
111215,26
111216,31
111217,42
111218,54
111220,41
111221,23
111222,49
111226,42
111228,18
111229,41
111231,28
111232,26
111233,45
111234,41
111238,25
111239,23
111240,44
111243,15
111245,37
111249,15
111250,22
111255,35
111256,66
111257,30
111259,30
111262,52
111266,26
111267,48
111268,45
111269,30
111271,34
111273,51
111277,45
111279,41
111280,42
111284,23
111286,45
111289,41
111292,46
111294,59
111296,41
111297,46
111298,23
111299,49
111301,49
111302,56
111303,47
111305,57
111306,17
111307,40
111309,18
111310,31
111311,16
111314,45
111315,54
111316,46
111318,28
111320,31
111321,19
111322,29
111326,43
111327,43
111328,57
111334,45
111335,50
111336,57
111337,47
111339,43
111342,47
111344,48
111345,24
111346,42
111348,58
111349,51
111351,17
111352,44
111353,36
111355,23
111357,24
111358,69
111359,25
111364,55
111365,32
111366,27
111367,29
111369,51
111370,25
111371,52
111372,23
111373,29
111374,39
111375,26
111379,56
111381,43
111382,49
111383,49
111385,39
111386,24
111387,52
111388,33
111389,32
111391,30
111392,49
111393,38
111398,45
111399,28
111401,41
111402,49
111403,61
111404,26
111405,34
111406,31
111411,64
111413,33
111414,45
111415,56
111416,18
111417,25
111418,43
111419,47
111422,59
111423,24
111424,53
111425,61
111426,47
111428,73
111431,51
111433,23
111435,66
111436,56
111437,33
111439,61
111440,22
111442,54
111444, usa
111445,66
111447,25
111448,57
111449,56
111452,21
111454,41
111455,60
111456,36
111458,54
111459,67
111461,35
111462,44
111465,39
111468,47
111469,41
111470,33
111471,21
111473,60
111474,77
111475,41
111477,57
111478,17
111479,20
111480,53
111483,33
111485,18
111488,52
111491,30
111492,26
111493,28
111495,22
111498,33
111499,22
111501,25
111502, united kingdom
111503,47
111504,28
111506,25
111507,40
111508,33
111509,47
111513,38
111514,22
111517,31
111518,45
111520,27
111521,13
111523,47
111525,36
111527,64
111529,61
111531,51
111532,21
111534,47
111535,40
111537,21
111538,27
111539,74
111540,47
111541,18
111542,30
111545,59
111546,55
111548,15
111550,50
111551,23
111552,24
111553,63
111555,32
111560,47
111561,23
111562,44
111563,51
111566,67
111567,54
111571,54
111574,58
111575,57
111576,31
111577,45
111579,65
111581,29
111582,30
111584,59
111585,31
111587,46
111588,45
111589,30
111591,45
111593,37
111595,64
111597,63
111598,24
111600,36
111601,31
111603,32
111605,45
111607,30
111608,36
111610,44
111611,24
111612,40
111613,32
111615,19
111616,57
111618,48
111621,51
111624,20
111626, new zealand
111627,18
111630,34
111631,13
111632,55
111633,18
111634,44
111637,53
111639,15
111641,30
111642,55
111643,21
111644,51
111645,44
111648,19
111649,23
111651,33
111652,36
111654,26
111657,35
111658,48
111661,30
111662,20
111663,22
111664,34
111666,25
111669,52
111670,18
111671,19
111672,47
111673,38
111674,46
111676,61
111680,52
111683,53
111685,55
111690,42
111692,49
111693,52
111697,61
111698,59
111700,45
111703,24
111704,50
111707,20
111708,20
111710,47
111711,59
111713,41
111714,21
111715,36
111720,39
111721,53
111723,23
111724,47
111725,27
111727,59
111728,27
111730,26
111731,26
111734,50
111736,33
111740,20
111741,31
111743,35
111745,32
111747,56
111748,63
111750,39
111753,50
111754,18
111755,47
111757,45
111758,67
111759,57
111761,46
111764,17
111765,15
111767,27
111770,26
111772,27
111773,21
111774,29
111777,19
111780,52
111782,55
111786,52
111787,52
111788,53
111789,60
111791,45
111794,54
111798,41
111799,54
111803,43
111804,25
111805,16
111806,56
111811,45
111814,61
111815,42
111818,40
111819,39
111821,38
111824,23
111825,27
111828,53
111829,26
111830,22
111831,63
111832,57
111833,32
111834,50
111835,18
111839,49
111842,57
111844,37
111845,31
111847,38
111848,45
111849,46
111850, united kingdom
111851,30
111852,58
111853,40
111857,43
111858,16
111859,29
111861,43
111862,64
111864,35
111865,26
111867,28
111868,15
111869,54
111873,24
111874,25
111875,15
111879,26
111880,51
111882,31
111884,16
111885,27
111886,23
111888,50
111890,32
111891,21
111893,36
111895,46
111898,52
111899,23
111900,33
111902,33
111903,19
111905,41
111907,14
111908,27
111909,27
111910,33
111912,35
111913,48
111914,37
111915,30
111916,26
111917,26
111918,56
111921,78
111923,42
111924,61
111925,32
111926,34
111927,22
111928,24
111931,36
111933,49
111934,42
111935,25
111936,32
111939,29
111941,23
111942,37
111943,14
111944,23
111946,27
111947,30
111948,25
111949,21
111951,36
111952,45
111953,19
111954,25
111957,68
111958,33
111960,22
111961,21
111962,20
111963,29
111966,34
111967,48
111968,41
111969,44
111970,25
111971,27
111972,68
111978,78
111979,24
111981,70
111983,31
111984,30
111985,27
111991,29
111994,42
111995,19
111996,20
111998,25
111999,38
112000,33
112001,43
112002,14
112005,35
112006,56
112009,22
112011,35
112014,27
112016,33
112017,40
112018,23
112019,20
112020,23
112022,23
112024,18
112025,37
112026,17
112028,29
112030,21
112031,32
112034,33
112036,23
112039,37
112040,44
112041,16
112042,27
112043,43
112044,48
112045,29
112046,33
112047,57
112049,30
112050,17
112051,22
112052,21
112053,43
112056,28
112059,40
112060,27
112063,23
112064,16
112065,28
112066,18
112069,38
112070,31
112072,46
112074,34
112079,52
112080,29
112083,25
112084,20
112087,36
112089,63
112091,51
112093,35
112094,25
112096,32
112097,19
112098,14
112099,29
112102,34
112103,35
112104,26
112108,22
112109,33
112110,23
112111,65
112113,25
112116,30
112117,34
112119,23
112120,34
112125,33
112126,30
112127,13
112130,31
112131,12
112134,55
112136,27
112138,30
112139,30
112144,33
112145,51
112148,20
112150,34
112151,35
112152,24
112153,27
112154,33
112155,33
112156,39
112158,21
112159,34
112161,18
112162,18
112163,26
112164,43
112165,32
112168,19
112169,18
112171,25
112173,30
112174,31
112177,20
112178,32
112181,31
112183,27
112184,34
112185,38
112188,36
112190,24
112191,32
112193,60
112194,32
112195,33
112198,37
112199,72
112201,42
112205,34
112206,37
112210,40
112211,17
112213,32
112215,53
112217,20
112221,34
112224,25
112225,34
112227,25
112230,32
112231,44
112232,16
112234,26
112236,35
112237,23
112238,18
112239,48
112241,2
112242,25
112246,38
112248,40
112250,33
112251,26
112252,42
112254,25
112255,45
112257,67
112259,25
112260,36
112261,38
112262,22
112263,29
112265,25
112267,20
112268,39
112269,38
112271,54
112272,24
112275,37
112276,23
112278,39
112280,50
112281,24
112282,40
112286,49
112288,58
112289,48
112290,33
112292,34
112293,17
112294,43
112296,48
112299,28
112300,20
112302,28
112303,44
112305,26
112308,30
112309,44
112311,47
112312,33
112314,37
112317,29
112318,56
112319,41
112323,23
112324,61
112325,39
112326,30
112328,41
112329,34
112333,50
112334,31
112335,49
112337,44
112338,21
112339,26
112340,16
112341,28
112342,30
112343,14
112345,39
112346,60
112348,31
112349,27
112350,26
112351,26
112352,18
112353,33
112354,36
112355,27
112356,1
112357,45
112358,52
112360,36
112362,24
112363,23
112364,41
112365,32
112366,39
112369,16
112370,37
112371,31
112372,21
112373,34
112374,28
112375,25
112376,37
112377,49
112378,35
112379,31
112380,41
112381,24
112382,21
112383,32
112384,26
112386,39
112387,26
112388,54
112389,25
112390,17
112391,35
112392,15
112395,19
112396,22
112397,20
112399,59
112400,25
112401,49
112402,36
112403,25
112404,53
112405,32
112406,20
112408,48
112411,18
112412,30
112413,27
112414,30
112415,26
112416,47
112417,64
112418,23
112421,45
112425,55
112428,34
112430,27
112432,36
112433,40
112434,43
112437,26
112438,22
112441,27
112442,34
112443,28
112444,33
112449,53
112450,40
112451,56
112452,27
112453,27
112454,40
112455,35
112457,41
112458,41
112459,35
112460,43
112461,17
112464,17
112466,24
112470,23
112471,17
112472,19
112475,31
112476,38
112480,26
112485,30
112486,34
112487,1
112490,36
112491,20
112492,50
112493,25
112495,46
112496,51
112497,51
112498,38
112501,43
112504,31
112505,47
112507,49
112509,56
112512,27
112513,28
112514,19
112517,40
112518,16
112519,52
112520,40
112526,23
112527,59
112530,27
112531,22
112532,51
112533,23
112534,40
112536,45
112539,21
112541,22
112542,48
112546,44
112547,52
112548,45
112550,46
112551,33
112552,23
112553,54
112554,20
112556,41
112557,29
112558,29
112559,37
112560,56
112561,31
112562,55
112563,35
112567,28
112568,44
112569,48
112570,26
112574,34
112576,20
112577,24
112578,46
112580,31
112581,57
112582,27
112583,75
112584,29
112585,31
112586,12
112588,22
112594,25
112595,35
112597,62
112599,13
112601,64
112607,32
112609,65
112611,16
112613,30
112614,46
112615,21
112617,54
112618,21
112619,31
112621,17
112623,32
112624,49
112626,49
112627,60
112628,31
112629,15
112630,35
112631,32
112633,60
112634,16
112635,24
112637,22
112639,24
112640,76
112641,17
112643,32
112644,28
112645,41
112647,32
112648,47
112650,25
112651,56
112654,35
112655,10
112657,14
112658,64
112659,17
112662,24
112664,34
112665,50
112666,15
112668,41
112669,48
112672,47
112673,34
112675,44
112676,57
112677,47
112679,40
112680,27
112681,22
112683,48
112684,48
112685,28
112686,26
112687,49
112688,48
112689, united kingdom
112692,65
112693,28
112696,14
112697,24
112698,19
112700,23
112702,13
112706,66
112707,79
112708,36
112709,42
112710,23
112711,45
112712,40
112713,20
112716,20
112717,30
112718,64
112719,63
112720,14
112721,18
112722,44
112723,47
112725,28
112728,38
112729,78
112732,56
112735,28
112736,50
112737,35
112739,20
112741,25
112742,33
112745,32
112746,59
112747,55
112748,42
112749,14
112750,41
112753,16
112754,40
112756,20
112757,55
112760,19
112761,29
112762,27
112764,10
112765,35
112770,22
112771,42
112772,24
112773,23
112775,45
112776,31
112777,47
112778,23
112780,32
112782,19
112783,33
112784,27
112787,18
112788,73
112789,20
112790,57
112791,45
112796,27
112797,23
112798,24
112799,40
112801,61
112804,28
112805,36
112807,59
112808,52
112811,53
112812,16
112813,54
112814,39
112816,46
112817,39
112818,15
112821,47
112822,49
112823,51
112824,45
112826,24
112827,46
112829,25
112833,56
112836,51
112837,33
112838,20
112839,27
112841,19
112843,46
112846,19
112847,69
112849,43
112850,48
112851,25
112852,26
112856,35
112860,15
112862,54
112864,18
112865,14
112866,35
112868,60
112870,18
112874,19
112876,32
112877,41
112879,15
112881,18
112882,24
112883,23
112884,48
112885,38
112886,17
112887,22
112888,36
112889,21
112890,29
112891,50
112893,15
112894,15
112895,30
112896,26
112897,23
112898,45
112899,55
112900,45
112902,46
112904,50
112906,46
112907,40
112908,55
112911,47
112912,32
112916,39
112917,57
112919,55
112920,37
112921,15
112922,25
112923,50
112924,29
112926,68
112927,31
112929,21
112931,34
112932,34
112933,38
112934,33
112936,29
112940,11
112944,26
112945,18
112946,51
112948,26
112949,37
112950,46
112951,42
112953,31
112954,54
112955,33
112956,54
112958,35
112959,23
112960,59
112961,46
112964,49
112965,23
112966,67
112967,39
112968,53
112972,55
112974,15
112975,42
112976,51
112977,33
112979,60
112980,28
112985,62
112986,68
112987,37
112988,24
112991,18
112993,47
112994,45
112995,52
112996,35
112997,50
112998,37
112999,25
113001,38
113005,54
113007,58
113011,44
113014,56
113015,32
113016,34
113018,39
113021,48
113023,51
113027,35
113029,20
113030,25
113031,41
113032,50
113033,65
113034,38
113036,18
113040,54
113041,16
113042,52
113043,22
113045,22
113046,50
113050,42
113051,58
113053,15
113054,31
113055,33
113059,54
113060,64
113063,17
113065,50
113066,50
113072,22
113075,28
113076,35
113078,23
113081,31
113083,30
113085,50
113088,36
113090,35
113094,75
113095,53
113096,55
113098,35
113099,43
113101,57
113102,33
113106,27
113110,27
113111,19
113112,90
113115,36
113116,68
113119,42
113120,49
113121,27
113122,47
113124,46
113125,55
113126,39
113129,48
113130,23
113132,30
113135,33
113136,41
113139,36
113140,61
113141,57
113142,35
113150,44
113151,23
113153,51
113154,40
113155,28
113156,14
113157,26
113158,34
113161,29
113162,31
113163,45
113164,40
113165,47
113168,51
113170,46
113173,24
113174,22
113175,33
113176,38
113177,69
113181,21
113182,32
113183,27
113186,32
113187,42
113191,23
113192,23
113193,36
113194,45
113195,37
113196,37
113197,29
113198,50
113200,47
113201,31
113202,72
113203,23
113204,42
113205,30
113207,24
113209,16
113210,58
113211,25
113212,52
113213,40
113214,45
113215,58
113216,18
113219,17
113223,39
113224,26
113228,68
113231,41
113232,71
113234,43
113235,21
113237,58
113242,33
113244,44
113245,42
113247,25
113249,28
113250,35
113251,58
113252,43
113254,33
113255,47
113257,51
113258,25
113259,30
113260,45
113261,26
113262,42
113263,49
113265,50
113266,25
113267,29
113268,47
113269,31
113270,25
113273,15
113274,20
113275,38
113276,58
113277,23
113278,26
113279,24
113281,23
113282,31
113283,39
113286,50
113287,47
113288,45
113289,22
113290,41
113292,38
113293,21
113294,47
113295,31
113299,38
113305,17
113306,19
113307,23
113309,31
113310,46
113311,53
113313,15
113314,19
113315,51
113316,16
113317,16
113318,61
113319,24
113322,62
113324,13
113325,44
113326,34
113331,26
113332,26
113334,40
113336,48
113338,59
113340,37
113342,61
113345,33
113346,38
113347,38
113348,53
113349,61
113350,17
113351,37
113352,44
113353,35
113354,30
113356,67
113357,28
113358,26
113361,31
113363,13
113364,44
113365,47
113366,15
113373,57
113374,21
113375,16
113379,25
113381,50
113382,28
113383,46
113386,23
113388,62
113389,28
113391,68
113394,24
113395,55
113398,25
113399,53
113404,35
113405,68
113406,35
113412,58
113413,22
113414,45
113417,49
113418,46
113419,28
113420,41
113421,25
113422,40
113423,34
113424,48
113425,47
113427,32
113428,45
113431,35
113433, usa
113434, united kingdom
113435,49
113442,19
113443,38
113444,32
113447,39
113448,30
113449,39
113450,42
113455,33
113458,50
113462,35
113463,33
113465,21
113467,37
113468,44
113469,45
113471,24
113475,36
113476,17
113477,35
113478,50
113479,32
113480,37
113481,15
113482,45
113483,23
113484,34
113485,28
113488,60
113492,28
113493,41
113494,38
113495,46
113497,26
113501,46
113503,50
113504,43
113505,38
113506,51
113507,46
113512,45
113513,49
113516,13
113517,18
113518,40
113520,29
113521,40
113528, usa
113530,36
113531,63
113532,53
113534,43
113535,28
113536,38
113537,29
113538,23
113539,16
113540,54
113541,23
113543,44
113544,59
113548,57
113549,15
113551, france
113552,37
113553,39
113559,58
113562,21
113563,32
113564,24
113567,57
113569,25
113570,49
113571,29
113573,49
113578,52
113581,21
113585,53
113586,25
113587,23
113588,15
113589,24
113591,23
113592,69
113594, australia
113595,47
113599,22
113602,52
113605,39
113606,40
113608,29
113610,47
113611,60
113612,32
113613,77
113614,51
113615,68
113616,57
113617,31
113620,82
113621,28
113622,49
113623,39
113626,58
113628,26
113629,28
113630,56
113633,42
113634,31
113635,22
113636,62
113637,57
113638,27
113639,28
113640,61
113643,25
113644,16
113645,52
113647,35
113648,23
113649,35
113651,17
113654,48
113655,76
113656,30
113658,32
113659,33
113661,39
113662,53
113664,49
113666,50
113667,29
113668,49
113669,53
113670,56
113674,58
113677,54
113679,53
113680,47
113681,63
113683,48
113684,26
113686,38
113690,42
113691,49
113692,27
113694,56
113695,48
113696,61
113697,21
113700,58
113702,42
113705,59
113707,59
113708,53
113710,32
113711,31
113712,31
113713,49
113716,67
113719,46
113723,33
113724,62
113728,50
113729,31
113731,36
113732,56
113737,34
113738,51
113740,94
113742,54
113743,31
113747,46
113749,52
113750,55
113751,25
113757,29
113760,59
113761,22
113763,77
113765,35
113766,31
113767,68
113769,67
113771,36
113773,29
113776,27
113777,52
113778,46
113779,48
113781,49
113783,28
113784,43
113787,23
113789, victoria
113790,53
113791,40
113793,34
113794,25
113797,56
113800,37
113801,26
113803,19
113804,52
113805,40
113806,57
113807,31
113809,50
113813,27
113814,40
113817,25
113819,40
113824,28
113826,26
113829,36
113831,29
113832,67
113834,30
113835,45
113836,26
113839,26
113841,26
113842,47
113844,26
113847,38
113849,15
113851,40
113854,2
113855,22
113856,22
113858,33
113859,24
113861,14
113863,28
113864,23
113865,34
113866,24
113867,23
113869, united kingdom
113872,40
113874,31
113875,36
113876,30
113877,49
113878, united kingdom
113879,40
113881,27
113882,52
113884,20
113885,43
113889,64
113890,23
113892,24
113896,103
113897,37
113899,17
113900,26
113901,67
113902,36
113903,32
113904,31
113905,21
113906,31
113908,51
113909,27
113910,45
113911,53
113912,35
113913,49
113914,39
113919,39
113928,43
113931,15
113932,21
113933,66
113934,20
113935,19
113939,42
113943,29
113947,64
113948,29
113949,38
113953,21
113955,16
113958,24
113959,57
113960,27
113963,45
113964,47
113966,27
113967,57
113968,51
113972,27
113974,49
113975,39
113976,39
113977,17
113978,57
113979,21
113980,24
113981,33
113982,48
113983,39
113984,64
113985,37
113987,47
113989,63
113992,55
113993,48
113999,30
114001,52
114002,24
114005,33
114008,53
114009,57
114010,27
114013,40
114015,45
114016,31
114017,31
114018,20
114019,31
114020,47
114023,17
114024,24
114025,38
114027,20
114030,37
114035,48
114037,56
114038,1
114039,38
114042,55
114043,58
114045,35
114046,42
114048,30
114049,69
114050,73
114052,26
114053,41
114057,26
114058,34
114060,36
114061,57
114062,31
114064,27
114065,44
114066,48
114070,51
114071,28
114075,38
114076,36
114077,18
114078,32
114079,36
114080,40
114081,35
114084,19
114086,31
114088,35
114094,28
114095,26
114096,38
114097,54
114098,51
114099,24
114102,24
114103,46
114104,35
114105,41
114106,25
114107,72
114108,27
114109,26
114110,39
114111,28
114113,27
114115,26
114118,23
114122,40
114124,56
114125,29
114127,23
114129,33
114130,27
114131,57
114132,30
114136,24
114138,23
114141,64
114143,31
114144,36
114145,38
114149,20
114151,28
114153,62
114154,34
114157,44
114159,15
114165,34
114172,19
114173,32
114174,20
114175,26
114176,39
114177,34
114178,30
114182,32
114183,56
114186,55
114187,14
114189,37
114191,17
114192,26
114194,15
114197,28
114198,27
114200,41
114202,16
114205,37
114208,17
114209,31
114210,35
114212,32
114213,19
114215,27
114217,24
114218,42
114219,20
114220,19
114222,49
114223,25
114228,24
114229,52
114230,27
114231,28
114234,17
114236,24
114239,31
114240,34
114241,32
114242,24
114245,41
114247,20
114251,50
114252,26
114253,54
114256,20
114257,40
114258,30
114260,42
114263,31
114264,29
114267,19
114269,14
114270,23
114271,49
114272,21
114274,52
114276,53
114277,48
114279,42
114280,54
114282,25
114283,17
114284,30
114289,34
114290,63
114291,30
114292,47
114293,29
114294,31
114296,46
114297,26
114298,28
114299,31
114300,24
114301,22
114304,31
114306,43
114307,20
114308,28
114310,28
114312,41
114313,23
114314,35
114315,21
114318,29
114319,21
114320,64
114321,27
114322,18
114324,18
114325,27
114326,32
114327,37
114328,41
114329,21
114331,50
114332,33
114333,20
114336,23
114337,27
114339,18
114340,52
114344,22
114345,36
114347,28
114348,22
114350,22
114351,35
114354,25
114355,25
114356,43
114357,23
114359,25
114360,25
114362,28
114363,36
114364,36
114366,28
114368,33
114369,38
114370,33
114372,43
114373,41
114374,20
114376,12
114377,28
114378,30
114379,31
114382,35
114383,33
114384,23
114388,35
114390,29
114391,29
114393,33
114395,28
114396,30
114397,15
114400,19
114401,45
114406,33
114407,36
114408,28
114409,30
114410,25
114411,18
114412,27
114413,29
114414,27
114415,53
114416,45
114417,56
114418,32
114419,19
114420,23
114421,58
114423,17
114424,30
114426,61
114429,55
114430,28
114432,26
114434,39
114435,27
114439,34
114440,26
114441,67
114442,26
114444,34
114445,41
114446,26
114447,41
114448,45
114450,25
114451,40
114452,26
114455,31
